Netflows,First_Protocol,Second_Protocol,Third_Protocol,p1_d,p2_d,p3_d,duration,max_d,min_d,#packets,Avg_bps,Avg_pps,Avg_bpp,#Bytes,#sp,#dp,first_sp,second_sp,third_sp,first_dp,second_dp,third_dp,p1_ip,p2_ip,p3_ip,p1_ib,p2_ib,p3_ib,Type,Cryptocurrency
2,TCP,,,280.04825,280.0485,280.04875,560.097,280.04900000000004,280.048,35,384,0,385,13477,2,2,3333,53058.0,,3333,53058.0,,16.75,17.5,18.25,3718.25,6738.5,9758.75,mine,Litecoin
2,UDP,,,0.0,0.0,0.0,0.0,0.0,0.0,2,19294,58,41,82,2,2,50146,53.0,,50146,53.0,,1.0,1.0,1.0,37.0,41.0,45.0,not_mine,Does not have
2,TCP,,,548.73775,548.7384999999998,548.73925,1097.477,548.74,548.737,66,516,0,536,35409,2,2,59090,3337.0,,59090,3337.0,,33.0,33.0,33.0,9182.25,17704.5,26226.75,mine,Bitcash
2,TCP,,,237.64225,237.6425,237.64275,475.285,237.643,237.642,16,67,0,125,2011,2,2,51085,14444.0,,51085,14444.0,,8.0,8.0,8.0,667.75,1005.5,1343.25,mine,Monero
66,TCP,UDP,,0.5582499999999999,64.497,104.06775,4097.599,148.601,0.0,230,904,1,80,18553,25,25,123,443.0,80.0,123,443.0,80.0,2.0,3.0,5.0,69.0,128.0,184.0,not_mine,Does not have
159,TCP,UDP,,0.0005,28.701999999999998,75.1365,6473.120999999999,164.63,0.0,561,2032,2,100,56362,57,45,443,80.0,123.0,443,80.0,1900.0,1.5,3.0,4.0,40.0,80.0,127.5,not_mine,Does not have
89,TCP,UDP,,75.785,104.20200000000001,135.165,8290.881000000001,149.248,0.0,399,1104,2,60,24257,44,43,443,123.0,80.0,443,123.0,80.0,3.0,5.0,6.0,96.0,160.0,216.0,not_mine,Does not have
20,TCP,,,9.67,13.7985,80.84875,740.4800000000001,110.006,0.10400000000000001,454,1254,1,134,61166,2,2,4444,58780.0,,4444,58780.0,,6.0,9.0,43.5,446.0,1556.5,2627.75,mine,Etherium
28,TCP,UDP,,0.00075,0.001,0.08149999999999999,0.845,0.1,0.0,71,535,1,37,2662,16,16,443,53.0,46290.0,443,53.0,46290.0,2.0,3.0,3.0,75.75,96.0,120.0,not_mine,Does not have
22,TCP,,,10.1065,20.0015,49.526,590.2549999999999,66.468,0.0,381,1328,1,134,51324,2,2,56731,4444.0,,56731,4444.0,,8.0,13.0,30.75,532.0,1631.5,2814.0,mine,Etherium
2,TCP,,,211.75799999999998,211.75799999999998,211.75799999999998,423.51599999999996,211.75799999999998,211.75799999999998,18,77,0,113,2041,2,2,51085,14444.0,,51085,14444.0,,9.0,9.0,9.0,770.25,1020.5,1270.75,mine,Monero
2,TCP,,,266.02725,266.0285,266.02975000000004,532.057,266.031,266.026,36,345,0,319,11486,2,2,3333,53058.0,,3333,53058.0,,17.5,18.0,18.5,3167.5,5743.0,8318.5,mine,Litecoin
168,TCP,UDP,,105.789,143.53300000000004,227.36,25594.757,277.132,0.0,8505,161807,28,713,6065041,74,75,443,123.0,80.0,443,123.0,80.0,5.0,8.5,19.0,190.0,988.0,4958.0,not_mine,Does not have
295,UDP,TCP,,0.0,0.0,10.835999999999999,3757.073,93.54299999999999,0.0,13374,853644,109,974,13036853,150,152,53,443.0,39790.0,53,443.0,39790.0,1.0,1.0,12.0,46.0,119.0,2949.0,not_mine,Does not have
2,TCP,,,83.2705,85.155,87.0395,170.31,88.92399999999999,81.38600000000001,12,446,0,413,4958,2,2,3333,56490.0,,3333,56490.0,,6.0,6.0,6.0,1352.5,2479.0,3605.5,mine,Litecoin
42,UDP,,,0.0,0.0,0.0,0.0,0.0,0.0,42,8697,12,86,3617,22,22,53,33936.0,34698.0,53,33936.0,34698.0,1.0,1.0,1.0,36.0,45.0,116.5,not_mine,Does not have
4,TCP,,,10.0765,13.104000000000001,16.429000000000002,53.606,17.359,10.039,43,1404,1,122,5268,2,2,4444,49956.0,,4444,49956.0,,10.0,10.5,11.25,490.5,1141.0,1967.5,mine,Etherium
84,TCP,UDP,,0.0,12.832999999999998,45.05625000000001,1822.364,79.08800000000001,0.0,593,11140,3,412,244895,35,41,443,53.0,80.0,443,53.0,80.0,1.0,2.0,3.0,32.0,62.0,96.0,not_mine,Does not have
2,TCP,,,431.3785,433.95599999999996,436.5335,867.9119999999999,439.111,428.801,63,403,0,351,22130,2,2,59090,3337.0,,59090,3337.0,,31.25,31.5,31.75,5852.5,11065.0,16277.5,mine,Bitcash
68,UDP,,,0.0,0.0,0.0,0.0,0.0,0.0,68,9309,12,89,6092,35,35,53,39956.0,60485.0,53,39956.0,60485.0,1.0,1.0,1.0,40.75,55.5,114.25,not_mine,Does not have
18,TCP,,,7.66375,9.2885,50.071000000000005,577.391,101.069,0.5329999999999999,347,1220,1,131,45770,2,2,4444,55582.0,,55582,4444.0,,5.25,7.0,33.0,465.75,1370.0,2813.5,mine,Etherium
2,TCP,,,132.61825,132.6255,132.63275,265.251,132.64,132.611,19,463,0,404,7680,2,2,3332,51853.0,,3332,51853.0,,8.25,9.5,10.75,1990.0,3840.0,5690.0,mine,Bitcoin
106,TCP,UDP,,0.0,45.331,129.74475,7263.656,194.81599999999997,0.0,411,1075,1,73,30365,57,42,443,80.0,123.0,443,80.0,123.0,1.0,4.0,6.0,48.0,96.0,217.0,not_mine,Does not have
239,TCP,UDP,,0.0,3.002,45.1775,5219.857,103.54299999999999,0.0,7090,380714,62,762,5403669,104,102,443,53.0,80.0,443,53.0,80.0,1.0,2.0,13.0,45.0,102.0,1925.5,not_mine,Does not have
626,TCP,UDP,,0.0,0.0,14.98875,7694.831999999999,77.268,0.0,9336,286658,55,651,6078315,210,203,443,53.0,80.0,443,53.0,80.0,1.0,1.0,9.75,32.0,64.0,1832.25,not_mine,Does not have
107,TCP,UDP,,0.0,3.002,45.256,2239.501,47.31,0.0,365,6318,3,209,76377,49,41,443,47672.0,47670.0,443,5355.0,1900.0,1.0,2.0,2.0,32.0,40.0,64.0,not_mine,Does not have
2,TCP,,,527.5092500000002,527.5095,527.5097499999998,1055.019,527.51,527.509,30,56,0,125,3751,2,2,51085,14444.0,,51085,14444.0,,15.0,15.0,15.0,1263.75,1875.5,2487.25,mine,Monero
53,TCP,UDP,,180.19799999999998,240.00799999999998,246.19299999999998,10391.339,296.575,0.0,6301,136802,21,808,5093399,30,28,443,80.0,123.0,443,80.0,1900.0,11.0,26.0,43.0,696.0,3882.0,13042.0,not_mine,Does not have
2,TCP,,,571.7842499999998,571.7845,571.78475,1143.569,571.785,571.784,72,462,0,459,33066,2,2,3333,56490.0,,3333,56490.0,,35.0,36.0,37.0,8856.5,16533.0,24209.5,mine,Litecoin
22,TCP,,,8.63025,16.843,26.66025,620.6229999999998,140.08700000000002,0.0,426,1397,1,135,57930,2,2,4444,55582.0,,55582,4444.0,,7.0,11.5,18.5,352.0,1151.5,2975.0,mine,Etherium
2,TCP,,,371.244,446.15,521.056,892.3,595.962,296.33799999999997,515,1183,0,171,88143,2,2,4444,58780.0,,4444,58780.0,,221.75,257.5,293.25,25890.75,44071.5,62252.25,mine,Etherium
2,TCP,,,245.93025,245.9305,245.93075,491.861,245.93099999999998,245.93,43,560,0,400,17219,2,2,3332,51649.0,,3332,51649.0,,19.75,21.5,23.25,4562.75,8609.5,12656.25,mine,Bitcoin
2,TCP,,,404.915,404.915,404.915,809.83,404.915,404.915,48,425,0,448,21527,2,2,3332,51549.0,,3332,51549.0,,24.0,24.0,24.0,5752.75,10763.5,15774.25,mine,Bitcoin
20,UDP,,,0.0,0.0,0.0,0.0,0.0,0.0,20,1291,2,80,1608,11,11,53,52840.0,59483.0,53,52840.0,59483.0,1.0,1.0,1.0,34.0,46.0,107.0,not_mine,Does not have
2,TCP,,,565.28,565.28,565.28,1130.56,565.28,565.28,99,439,0,313,31084,2,2,3333,56490.0,,3333,56490.0,,47.75,49.5,51.25,8672.0,15542.0,22412.0,mine,Litecoin
2,TCP,,,240.58225,240.5825,240.58275,481.165,240.583,240.582,10,47,0,141,1415,2,2,51085,14444.0,,51085,14444.0,,5.0,5.0,5.0,403.75,707.5,1011.25,mine,Monero
2,TCP,,,420.19475,426.7175,433.24025,853.435,439.76300000000003,413.67199999999997,47,363,0,425,20007,2,2,3337,54082.0,,3337,54082.0,,23.25,23.5,23.75,5241.75,10003.5,14765.25,mine,Bitcash
106,TCP,UDP,,1.429,193.234,194.935,14164.287,270.862,0.0,6005,131294,20,817,4907154,56,46,443,123.0,80.0,443,5355.0,123.0,4.0,7.0,8.0,167.0,251.5,345.0,not_mine,Does not have
313,TCP,UDP,,0.0,0.0,7.081,3944.297,92.09299999999999,0.0,7310,245553,39,785,5738802,95,95,443,53.0,80.0,443,53.0,80.0,1.0,1.0,5.0,32.0,44.0,685.0,not_mine,Does not have
116,TCP,UDP,,30.347250000000006,233.08900000000003,240.3265,17845.323,277.105,0.0,7737,152448,26,729,5640433,60,58,443,123.0,80.0,443,123.0,80.0,11.0,23.0,31.25,1614.75,2619.0,6948.5,not_mine,Does not have
2,TCP,,,289.0705000000001,289.07099999999997,289.0715,578.1419999999999,289.072,289.07,21,273,0,471,9896,2,2,59090,3337.0,,59090,3337.0,,10.25,10.5,10.75,2636.5,4948.0,7259.5,mine,Bitcash
279,TCP,UDP,,13.6245,58.486000000000004,173.395,24478.699,251.946,0.0,10838,170702,36,587,6371484,96,93,443,123.0,80.0,443,123.0,80.0,4.0,9.0,20.0,160.0,1022.0,4189.0,not_mine,Does not have
249,TCP,UDP,,0.0,40.066,90.10700000000001,12475.129,209.15099999999998,0.0,7195,146920,24,761,5475794,86,82,443,53.0,123.0,443,53.0,80.0,1.0,5.0,9.0,53.0,186.0,1663.0,not_mine,Does not have
255,TCP,UDP,,0.0,0.0,32.439,3410.612,90.359,0.0,6677,447460,72,776,5186569,103,102,443,53.0,80.0,443,53.0,80.0,1.0,1.0,12.0,32.0,64.0,2159.5,not_mine,Does not have
2,TCP,,,575.1152500000002,575.1155,575.1157499999998,1150.231,575.116,575.115,108,510,0,339,36711,2,2,3333,56490.0,,3333,56490.0,,52.0,54.0,56.0,10181.75,18355.5,26529.25,mine,Litecoin
18,TCP,,,9.2155,20.7285,28.34775,579.5690000000002,105.897,3.705,356,1278,1,135,48284,2,2,56731,4444.0,,56731,4444.0,,6.0,13.0,14.75,532.25,1517.0,2951.5,mine,Etherium
2,TCP,,,255.387,255.387,255.387,510.774,255.387,255.387,18,71,0,127,2294,2,2,51085,14444.0,,51085,14444.0,,9.0,9.0,9.0,748.5,1147.0,1545.5,mine,Monero
460,TCP,UDP,,0.0,0.0,45.05525,6619.021,113.68299999999999,0.0,7857,209550,34,767,6034064,99,97,443,53.0,80.0,443,53.0,80.0,1.0,1.0,2.0,32.0,32.0,84.25,not_mine,Does not have
2,TCP,,,273.28125,273.2815,273.28175,546.563,273.282,273.281,36,529,0,502,18090,2,2,3337,54082.0,,3337,54082.0,,18.0,18.0,18.0,4702.5,9045.0,13387.5,mine,Bitcash
4,UDP,,,0.0,0.0,0.0,0.0,0.0,0.0,4,442666,1333,41,166,3,3,53,41346.0,58136.0,53,41346.0,58136.0,1.0,1.0,1.0,34.25,41.5,48.75,not_mine,Does not have
4,TCP,,,47.0075,165.0765,283.1185,660.198,286.027,44.018,398,1264,1,132,52812,2,2,4444,64790.0,,4444,64790.0,,32.75,96.0,162.75,5489.25,7247.0,14960.75,mine,Etherium
2,TCP,,,562.1472500000001,562.1475,562.14775,1124.295,562.148,562.1469999999999,106,471,0,312,33138,2,2,3333,56490.0,,3333,56490.0,,51.5,53.0,54.5,9159.5,16569.0,23978.5,mine,Litecoin
37,TCP,UDP,,0.285,0.72,104.675,1898.756,180.48,0.096,921,19151,4,494,455182,21,21,443,80.0,52510.0,443,80.0,52510.0,7.0,17.0,29.0,280.0,2156.0,6004.0,not_mine,Does not have
959,TCP,UDP,,0.0,0.0,18.258,13411.606999999998,92.662,0.0,15436,477929,93,636,9827119,309,310,443,53.0,80.0,443,53.0,80.0,1.0,1.0,11.0,32.0,64.0,1913.5,not_mine,Does not have
126,TCP,UDP,,0.23325,2.037,193.6965,10745.764,298.291,0.0,31291,685920,104,820,25684558,66,63,443,53.0,123.0,443,53.0,123.0,7.0,9.5,31.0,224.0,903.0,5914.0,not_mine,Does not have
721,TCP,UDP,,0.0,19.909000000000002,57.271,28216.198,148.627,0.0,11037,176760,37,588,6490381,178,174,443,123.0,80.0,443,123.0,80.0,1.0,4.0,12.0,32.0,135.0,2098.0,not_mine,Does not have
12,TCP,,,7.53875,25.9115,75.20500000000001,712.932,221.06099999999998,0.976,459,1340,1,131,60492,2,2,4444,64790.0,,4444,64790.0,,5.5,18.0,38.5,505.25,1636.5,6164.75,mine,Etherium
616,TCP,UDP,,0.0,0.0,45.053999999999995,8651.845000000001,69.645,0.0,7629,219567,40,683,5213709,171,170,443,80.0,53.0,443,80.0,53.0,1.0,1.0,4.0,32.0,60.5,324.0,not_mine,Does not have
26,TCP,UDP,,20.6845,89.45599999999997,121.79275,2068.837,148.326,0.0,126,762,0,123,15512,14,13,123,443.0,80.0,123,443.0,80.0,3.0,4.0,6.0,84.0,128.0,198.0,not_mine,Does not have
4,TCP,,,242.14475,243.2265,244.31575,972.936,244.33900000000003,242.144,65,431,0,403,26234,3,3,3332,52569.0,52568.0,3332,52569.0,52568.0,13.0,14.5,17.75,441.0,6045.5,12163.0,mine,Bitcoin
85,TCP,UDP,,0.235,93.73700000000001,240.08900000000003,9903.157,275.95599999999996,0.0,5630,129124,19,846,4764068,47,44,443,80.0,53.0,443,80.0,53.0,2.0,6.0,21.0,80.0,312.0,2108.0,not_mine,Does not have
85,TCP,UDP,,0.0,1.328,45.053999999999995,1240.2219999999998,46.858999999999995,0.0,5169,208063,29,885,4578004,37,35,443,53.0,80.0,443,53.0,80.0,1.0,2.0,4.0,37.0,64.0,143.0,not_mine,Does not have
2,TCP,,,251.77900000000002,251.77900000000002,251.77900000000002,503.55800000000005,251.77900000000002,251.77900000000002,37,492,0,418,15488,2,2,59090,3337.0,,59090,3337.0,,18.25,18.5,18.75,4114.5,7744.0,11373.5,mine,Bitcash
65,TCP,UDP,,3.0039999999999996,147.985,149.839,6727.745000000001,194.824,0.0,367,1092,1,79,29012,34,32,443,80.0,5353.0,443,80.0,1900.0,4.0,5.0,7.0,128.0,192.0,280.0,not_mine,Does not have
61,TCP,UDP,,171.90200000000002,194.863,225.801,10748.315,254.96,0.0,5380,135192,19,854,4597326,35,31,443,80.0,123.0,443,80.0,1900.0,6.0,8.0,8.0,192.0,280.0,664.0,not_mine,Does not have
2,TCP,,,335.86325,335.8635,335.86375,671.727,335.86400000000003,335.86300000000006,392,1254,1,134,52678,2,2,56731,4444.0,,56731,4444.0,,190.5,196.0,201.5,17730.0,26339.0,34948.0,mine,Etherium
2,TCP,,,531.087,531.087,531.087,1062.174,531.087,531.087,60,312,0,345,20743,2,2,3337,54082.0,,3337,54082.0,,29.5,30.0,30.5,5599.75,10371.5,15143.25,mine,Bitcash
77,TCP,UDP,,73.72800000000001,104.329,147.888,7206.394,180.00400000000002,0.0,391,1221,2,73,28639,43,39,443,80.0,123.0,443,80.0,1900.0,4.0,5.0,6.0,128.0,192.0,248.0,not_mine,Does not have
2,TCP,,,598.867,598.867,598.867,1197.734,598.867,598.867,715,1277,1,133,95634,2,2,4444,64790.0,,4444,64790.0,,348.75,357.5,366.25,31995.0,47817.0,63639.0,mine,Etherium
4,TCP,,,4.136749999999998,12.0385,20.004250000000006,48.41,20.197,4.136,28,1060,1,130,3659,2,2,4444,58780.0,,4444,58780.0,,3.0,6.5,10.5,394.5,664.0,1184.25,mine,Etherium
246,TCP,UDP,,0.0,0.0,0.7204999999999999,2239.719,89.34299999999999,0.0,8511,472312,73,807,6870202,80,79,443,53.0,80.0,443,53.0,80.0,1.0,1.0,9.0,32.0,32.0,819.0,not_mine,Does not have
2,TCP,,,297.451,297.471,297.4910000000001,594.942,297.51099999999997,297.431,362,1308,1,134,48672,2,2,4444,58780.0,,4444,58780.0,,175.5,181.0,186.5,16311.5,24336.0,32360.5,mine,Etherium
2,TCP,,,522.3977500000002,522.4165,522.43525,1044.833,522.4540000000001,522.379,52,326,0,409,21319,2,2,3337,54082.0,,3337,54082.0,,26.0,26.0,26.0,5642.25,10659.5,15676.75,mine,Bitcash
32,UDP,,,0.0,0.0,0.0,0.0,0.0,0.0,32,362,0,65,2083,17,17,53,39404.0,60785.0,53,39404.0,60785.0,1.0,1.0,1.0,37.0,52.0,69.5,not_mine,Does not have
2,TCP,,,287.4975,287.4980000000001,287.4985000000001,574.9960000000002,287.499,287.497,53,647,0,439,23276,2,2,3333,53058.0,,3333,53058.0,,26.25,26.5,26.75,6142.0,11638.0,17134.0,mine,Litecoin
14,TCP,,,7.6855,37.108,49.03625,544.755,120.296,0.0,322,1187,1,133,42992,2,2,4444,58780.0,,4444,58780.0,,5.25,21.0,26.25,567.75,1468.5,4378.5,mine,Etherium
11,TCP,,,17.531,34.576,85.94900000000001,507.344,98.67200000000001,0.0,326,1329,1,136,44532,2,2,56731,4444.0,,4444,56731.0,,10.5,24.0,50.0,780.5,2369.0,5060.0,mine,Etherium
2,TCP,,,349.091,349.091,349.091,698.182,349.091,349.091,29,286,0,430,12488,2,2,3337,49875.0,,3337,49875.0,,14.25,14.5,14.75,3324.5,6244.0,9163.5,mine,Bitcash
128,UDP,TCP,ICMP,0.0,0.0,15.6525,2125.838,122.27600000000001,0.0,248,501,1,51,12843,56,61,53,80.0,443.0,53,80.0,778.0,1.0,1.0,3.0,38.75,60.0,88.0,not_mine,Does not have
5,UDP,,,0.0,0.0,0.0,0.0,0.0,0.0,5,2733,6,49,245,4,3,53,44374.0,36185.0,53,36185.0,54176.0,1.0,1.0,1.0,37.0,39.0,55.0,not_mine,Does not have
14,TCP,,,14.29375,51.6895,87.1945,707.3960000000002,102.708,0.0,456,1377,1,136,62130,2,2,56731,4444.0,,56731,4444.0,,12.75,33.0,51.75,860.5,2390.0,6621.5,mine,Etherium
8,TCP,,,15.5125,49.8805,98.33225,517.622,159.928,2.002,317,1329,1,137,43531,2,2,4444,58780.0,,4444,58780.0,,9.25,28.0,60.25,782.25,2314.5,5783.0,mine,Etherium
20,TCP,UDP,,75.77350000000001,103.6775,135.16275000000002,2093.867,180.005,3.0039999999999996,117,699,0,137,16128,13,12,443,80.0,32795.0,443,80.0,1900.0,3.0,4.0,6.0,96.0,144.0,248.0,not_mine,Does not have
2,TCP,,,241.01625,241.0185,241.02075,482.037,241.023,241.014,34,474,0,420,14304,2,2,3332,51938.0,,3332,51938.0,,17.0,17.0,17.0,3825.0,7152.0,10479.0,mine,Bitcoin
172,TCP,UDP,ICMP6,0.0,0.0095,45.05925,3838.711,160.001,0.0,5357,124906,18,858,4600829,37,32,443,123.0,80.0,443,123.0,80.0,1.0,2.0,3.25,32.0,60.0,134.0,not_mine,Does not have
252,TCP,UDP,,0.0,0.0,48.65350000000001,6873.085999999998,122.51799999999999,0.0,7510,297965,46,800,6009030,86,86,443,53.0,48415.0,443,53.0,80.0,1.0,1.0,7.0,32.0,64.0,1577.25,not_mine,Does not have
2,TCP,,,310.01599999999996,319.374,328.732,638.748,338.09,300.658,54,454,0,355,19201,2,2,3333,52003.0,,3333,52003.0,,26.0,27.0,28.0,5247.75,9600.5,13953.25,mine,Litecoin
311,TCP,UDP,,0.0,0.0,0.023,1730.879,92.044,0.0,5486,135766,20,839,4607956,67,63,443,80.0,53.0,443,80.0,53.0,1.0,1.0,2.0,32.0,32.0,64.0,not_mine,Does not have
184,UDP,TCP,,0.0,0.0005,9.38825,2022.129,135.238,0.0,26589,915997,151,755,20084384,96,95,53,443.0,80.0,53,443.0,80.0,1.0,2.0,38.0,54.0,160.5,6810.25,not_mine,Does not have
2,TCP,,,272.57925,272.5795,272.57975,545.159,272.58,272.579,28,410,0,500,14001,2,2,3337,54082.0,,3337,54082.0,,14.0,14.0,14.0,3640.25,7000.5,10360.75,mine,Bitcash
91,TCP,UDP,,45.17100000000001,103.51799999999999,137.33550000000002,8115.971,180.005,0.0,433,1262,2,69,29980,49,47,443,80.0,123.0,443,80.0,1900.0,4.0,4.0,6.0,126.0,128.0,214.0,not_mine,Does not have
2,TCP,,,543.591,543.591,543.591,1087.182,543.591,543.591,54,322,0,406,21943,2,2,59090,3337.0,,59090,3337.0,,26.5,27.0,27.5,5870.75,10971.5,16072.25,mine,Bitcash
14,UDP,TCP,,0.0,0.0,6.9190000000000005,114.13,47.413000000000004,0.0,49,1237,1,151,7409,10,10,53,443.0,123.0,53,123.0,443.0,1.0,1.0,5.25,42.0,54.0,258.5,not_mine,Does not have
2,TCP,,,585.46375,585.4835,585.50325,1170.9669999999999,585.523,585.444,90,431,0,350,31551,2,2,3333,53058.0,,3333,53058.0,,43.5,45.0,46.5,8685.75,15775.5,22865.25,mine,Litecoin
2,TCP,,,568.1722500000002,568.1925,568.2127499999998,1136.385,568.2330000000001,568.1519999999999,86,393,0,325,27950,2,2,3333,56490.0,,3333,56490.0,,42.0,43.0,44.0,7702.5,13975.0,20247.5,mine,Litecoin
2,TCP,,,283.508,283.508,283.508,567.016,283.508,283.508,26,89,0,122,3173,2,2,51085,14444.0,,51085,14444.0,,13.0,13.0,13.0,1093.25,1586.5,2079.75,mine,Monero
176,TCP,UDP,,0.0,0.0,0.006,1177.218,60.001999999999995,0.0,5696,197578,28,874,4978489,43,40,443,80.0,123.0,443,80.0,1900.0,1.0,1.0,2.0,32.0,32.0,64.0,not_mine,Does not have
2,TCP,,,297.759,298.487,299.215,596.9739999999998,299.943,297.031,354,1279,1,135,47977,2,2,4444,58780.0,,4444,58780.0,,172.0,177.0,182.0,15859.25,23988.5,32117.75,mine,Etherium
42,TCP,UDP,,3.0025,95.5675,121.69625,3338.394,193.231,0.0,197,905,0,119,23601,26,21,443,80.0,123.0,443,1900.0,80.0,2.0,4.0,5.0,64.0,160.0,248.0,not_mine,Does not have
1406,TCP,UDP,ICMP6,0.0,0.0,6.99525,11081.622,87.075,0.0,26349,677714,127,663,17473516,459,456,443,53.0,80.0,443,53.0,80.0,1.0,1.0,11.0,32.0,81.5,2042.5,not_mine,Does not have
16,TCP,,,9.81225,11.4575,21.730999999999998,313.744,54.477,1.84,208,1312,1,135,28190,2,2,4444,55582.0,,55582,4444.0,,7.0,8.0,15.75,402.0,1281.5,1708.0,mine,Etherium
2,TCP,,,70.87625,70.8765,70.87674999999999,141.753,70.877,70.876,97,1468,1,134,13016,2,2,4444,58780.0,,4444,58780.0,,47.25,48.5,49.75,4378.5,6508.0,8637.5,mine,Etherium
4,TCP,,,23.37625,81.98400000000002,140.59300000000002,327.9410000000001,140.614,23.359,215,1443,1,137,29600,2,2,4444,58780.0,,4444,58780.0,,18.5,51.0,86.25,3148.75,4132.0,8383.25,mine,Etherium
2,TCP,,,253.78,253.78,253.78,507.56,253.78,253.78,43,413,0,304,13113,2,2,3333,56490.0,,3333,56490.0,,20.25,21.5,22.75,3783.25,6556.5,9329.75,mine,Litecoin
198,TCP,UDP,,0.0,0.0015,45.05775,3659.929,74.44800000000001,0.0,1764,59124,12,596,1052810,78,74,443,53.0,80.0,443,53.0,80.0,1.0,2.0,2.0,37.5,63.5,111.0,not_mine,Does not have
367,TCP,UDP,,0.0,0.0,0.0,1654.965,74.03699999999999,0.0,7534,245074,35,867,6534327,65,61,443,123.0,80.0,443,123.0,80.0,1.0,1.0,1.0,32.0,32.0,48.0,not_mine,Does not have
2,TCP,,,560.4485,560.4490000000002,560.4495000000002,1120.898,560.45,560.448,63,388,0,432,27245,2,2,3333,56490.0,,3333,56490.0,,31.25,31.5,31.75,7184.25,13622.5,20060.75,mine,Litecoin
258,TCP,UDP,,23.4815,46.309,104.67875,17657.635,194.98,0.0,7807,155438,26,738,5765676,86,78,443,80.0,53.0,443,80.0,1900.0,5.0,7.0,13.0,160.0,280.0,3402.0,not_mine,Does not have
4,TCP,,,218.25375,230.6905,243.127,922.761,243.127,218.253,76,471,0,358,27216,3,3,3332,52671.0,52667.0,3332,52671.0,52667.0,15.75,18.5,21.75,473.0,6429.0,12760.0,mine,Bitcoin
16,TCP,,,12.616499999999998,19.84,59.71250000000001,593.5050000000001,123.301,0.0,352,1246,1,134,47501,2,2,4444,58780.0,,4444,58780.0,,6.5,13.5,33.75,521.25,1715.0,3323.5,mine,Etherium
54,UDP,,,0.0,0.0,0.0,0.0,0.0,0.0,54,4009,10,46,2510,5,5,53,50969.0,57683.0,53,50969.0,57683.0,1.0,1.0,1.0,43.0,45.5,48.0,not_mine,Does not have
2,TCP,,,241.74025,241.7405,241.74075,483.481,241.74099999999999,241.74,42,538,0,387,16273,2,2,3332,52240.0,,3332,52240.0,,19.0,21.0,23.0,4317.25,8136.5,11955.75,mine,Bitcoin
24,TCP,UDP,,14.51525,46.501999999999995,75.88974999999998,1146.376,103.04,3.003,99,812,0,121,12008,16,13,443,80.0,32804.0,443,1900.0,80.0,2.75,3.0,5.0,64.0,126.0,217.75,not_mine,Does not have
2,TCP,,,453.60775,453.6205,453.63325,907.2410000000001,453.64599999999996,453.595,528,1263,1,135,71623,2,2,4444,58780.0,,4444,58780.0,,257.0,264.0,271.0,23825.25,35811.5,47797.75,mine,Etherium
16,TCP,,,8.775,26.3145,48.471,575.649,111.94,4.051,360,1316,1,137,49382,2,2,4444,58780.0,,4444,58780.0,,4.75,15.0,34.5,532.75,1195.0,3412.0,mine,Etherium
2,TCP,,,295.18725,295.1875,295.18775,590.375,295.188,295.187,55,488,0,328,18045,2,2,3333,56490.0,,3333,56490.0,,26.75,27.5,28.25,4960.25,9022.5,13084.75,mine,Litecoin
20,TCP,,,9.43425,21.3535,31.70175,559.725,77.292,3.965,345,1244,1,134,46234,2,2,56731,4444.0,,56731,4444.0,,6.0,15.0,17.75,548.0,994.5,3220.75,mine,Etherium
2,TCP,,,594.05925,594.0595,594.0597499999999,1188.119,594.06,594.059,674,1239,1,136,92082,2,2,56731,4444.0,,56731,4444.0,,326.5,337.0,347.5,30626.0,46041.0,61456.0,mine,Etherium
2,TCP,,,516.71425,516.7325000000002,516.75075,1033.465,516.769,516.696,28,57,0,132,3709,2,2,51085,14444.0,,51085,14444.0,,14.0,14.0,14.0,1152.25,1854.5,2556.75,mine,Monero
9,UDP,TCP,,0.0,0.0,0.002,5.267,3.764,0.0,17,177,0,37,643,6,6,123,443.0,137.0,123,443.0,137.0,1.0,1.0,3.0,48.0,48.0,80.0,not_mine,Does not have
18,TCP,,,7.834249999999999,28.5265,59.47,582.4890000000001,84.13799999999999,4.167,337,1187,1,133,44864,2,2,4444,55582.0,,55582,4444.0,,5.5,16.0,33.5,662.0,1225.0,3086.5,mine,Etherium
268,TCP,UDP,,0.0,0.0,5.39125,2448.12,100.25,0.0,5399,337489,49,849,4589094,68,66,443,53.0,51374.0,443,53.0,51374.0,1.0,1.0,2.0,32.0,58.0,96.0,not_mine,Does not have
46,UDP,,,0.0,0.0,0.0,0.0,0.0,0.0,46,581,0,77,3554,23,25,53,33247.0,34698.0,53,33247.0,34698.0,1.0,1.0,1.0,37.0,53.0,101.75,not_mine,Does not have
22,TCP,UDP,,73.72125,89.9685,140.975,1897.108,149.285,0.0,126,761,0,128,16250,14,13,80,443.0,123.0,80,443.0,123.0,3.0,5.0,6.0,96.0,192.0,272.0,not_mine,Does not have
2,TCP,,,572.77975,572.7805000000002,572.78125,1145.561,572.7819999999999,572.779,102,483,0,339,34591,2,2,3333,50348.0,,3333,50348.0,,49.5,51.0,52.5,9502.75,17295.5,25088.25,mine,Litecoin
